2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_all_tools:159 | Discovering tools...
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: gitleaks
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: gitleaks
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: mypy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: mypy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_all_tools:159 | Discovering tools...
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: vue-tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: vue_tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: black
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: black
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: shellcheck
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: shellcheck
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: sqlfluff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: sqlfluff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: bandit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: bandit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: markdownlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: markdownlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: clippy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: clippy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: oxfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: oxfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: prettier
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: prettier
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: actionlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: actionlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: semgrep
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: semgrep
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: astro-check
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: astro_check
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: svelte-check
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: svelte_check
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: gitleaks
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: gitleaks
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: mypy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: mypy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: vue-tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: vue_tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: shellcheck
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: shellcheck
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: bandit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: bandit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: pytest
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: pytest
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: shfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: shfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: ruff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: ruff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: oxlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: oxlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: pytest
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: cargo_deny
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: pytest
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: cargo_deny
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: yamllint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: yamllint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: shfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: shfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: ruff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: ruff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: oxlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: rustfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: oxlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: rustfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: cargo_deny
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: cargo_deny
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: yamllint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: yamllint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: rustfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: rustfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: hadolint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: hadolint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: tsc
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: taplo
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: taplo
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: hadolint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: hadolint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: taplo
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: taplo
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: pydoclint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: pydoclint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: pydoclint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: pydoclint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: cargo_audit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: cargo_audit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:70 | Loaded 27 builtin tool definitions
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.registry:register:78 | Registered tool: cargo_audit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:63 | Loaded builtin tool: cargo_audit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_builtin_tools:70 | Loaded 27 builtin tool definitions
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_external_plugins:131 | Loaded 0 external plugins
2026-02-09 10:51:04 | INFO     | lintro.plugins.discovery:discover_all_tools:170 | Tool discovery complete: 27 builtin, 0 external
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.discovery:discover_external_plugins:131 | Loaded 0 external plugins
2026-02-09 10:51:04 | INFO     | lintro.plugins.discovery:discover_all_tools:170 | Tool discovery complete: 27 builtin, 0 external
2026-02-09 10:51:04 | DEBUG    | lintro.tools.core.command_builders:get_command:331 | Running in venv (/Users/eiteldagnin/.cache/uv/archive-v0/gC-mJsErBAWjmKh1PKQK1), using python -m pytest
2026-02-09 10:51:04 | DEBUG    | lintro.utils.execution.parallel_executor:run_tools_parallel:70 | Parallel execution batches: [['black', 'sqlfluff', 'markdownlint', 'clippy', 'oxfmt', 'prettier', 'actionlint', 'semgrep', 'astro-check', 'svelte-check', 'gitleaks', 'mypy', 'vue-tsc', 'shellcheck', 'bandit', 'shfmt', 'ruff', 'oxlint', 'cargo_deny', 'yamllint', 'rustfmt', 'tsc', 'hadolint', 'taplo', 'pydoclint', 'cargo_audit']]
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of black
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [black] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of sqlfluff
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [sqlfluff] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of markdownlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [markdownlint] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of clippy
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [clippy] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of oxfmt
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [oxfmt] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of prettier
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [prettier] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of actionlint
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [actionlint] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of semgrep
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [semgrep] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of astro-check
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [astro-check] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of svelte-check
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of gitleaks
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of mypy
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of vue-tsc
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of shellcheck
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of bandit
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of shfmt
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of ruff
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of oxlint
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of cargo_deny
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of yamllint
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of rustfmt
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of tsc
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of hadolint
2026-02-09 10:51:04 | DEBUG    | lintro.tools.core.version_parsing:check_tool_version:235 | [VersionCheck] Failed to get version for pytest: Command failed: /Users/eiteldagnin/.cache/uv/archive-v0/gC-mJsErBAWjmKh1PKQK1/bin/python -m pytest --version
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of taplo
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of pydoclint
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:106 | Starting async execution of cargo_audit
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [svelte-check] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.console.logger:print_execution_summary:243 | test completed with 0 total issues
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 133 files matching ['*.css', '*.scss', '*.less', '*.html', '*.json', '*.yaml', '*.yml', '*.md', '*.graphql', '*.astro']
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 115 files matching ['*.py', '*.js', '*.ts', '*.jsx', '*.tsx', '*.go', '*.java', '*.rb', '*.php', '*.c', '*.cpp', '*.rs']
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.sql']
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:398 | [sqlfluff] Early exit: No .sql files found to check.
2026-02-09 10:51:04 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [gitleaks] Preparing execution for 1 input paths
2026-02-09 10:51:04 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of sqlfluff
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 24 files matching ['*.js', '*.mjs', '*.cjs', '*.jsx', '*.ts', '*.mts', '*.cts', '*.tsx', '*.vue']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.rs', 'Cargo.toml']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:398 | [clippy] Early exit: No .rs files found to check.
2026-02-09 10:51:05 | DEBUG    | lintro.tools.definitions.mypy:check:336 | Effective mypy exclude patterns: ['.git', '.hg', '.svn', '__pycache__', '*.pyc', '*.pyo', '*.pyd', '*cache*', '.coverage', 'htmlcov', 'dist', 'build', '*.egg-info', 'test_samples/*', 'test_samples/**', '*/test_samples/*', '*/test_samples/**', 'node_modules/**', 'dist/**', 'build/**']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [mypy] Preparing execution for 1 input paths
2026-02-09 10:51:05 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of clippy
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.svelte']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.astro']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:398 | [astro-check] Early exit: No .astro files found to check.
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [vue-tsc] Preparing execution for 1 input paths
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 51 files matching ['*.md', '*.markdown']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:398 | [svelte-check] Early exit: No .svelte files found to check.
2026-02-09 10:51:05 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of astro-check
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [shellcheck] Preparing execution for 1 input paths
2026-02-09 10:51:05 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of svelte-check
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 91 files matching ['*.py', '*.pyi']
2026-02-09 10:51:05 | DEBUG    | lintro.tools.core.command_builders:get_command:256 | Running in venv (/Users/eiteldagnin/.cache/uv/archive-v0/gC-mJsErBAWjmKh1PKQK1), using python -m black
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.file_discovery:discover_files:108 | File discovery: 0 files matching ['*.yml', '*.yaml']
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:398 | [actionlint] Early exit: No .yml/.yaml files found to check.
2026-02-09 10:51:05 | DEBUG    | lintro.plugins.base:_prepare_execution:384 | [bandit] Preparing execution for 1 input paths
2026-02-09 10:51:05 | DEBUG    | lintro.utils.async_tool_executor:run_tool_async:108 | Completed async execution of actionlint
